R1-PA1:VH,control_panel_log4,R1-PM3:V
-151.793709,0,133063.8439
134.74248500000002,0,131057.9823
-41.688409,0,132336.7191
154.727253,0,131459.1546
154.245968,0,132060.9131
166.919795,0,130631.7367
-82.924182,0,131709.8873
-55.175836,0,131409.0081
-24.247574,0,131910.4735
33.815969,0,130732.0298
17.034035,0,132386.8656
-71.356164,0,130957.6892
143.7723,0,135646.3907
-143.462902,0,133189.2102
37.878240000000005,0,131785.1071
-78.243117,0,134217.2143
-58.91725,0,130606.6634
-88.132368,0,139307.0881
-166.770825,0,132236.426
158.222295,0,131534.3744
26.19563,0,129804.3188
-134.009099,0,132035.8398
84.832131,0,131935.5467
3.729955,0,130982.7625
-34.938966,0,131032.909
129.860884,0,131057.9823
-51.119294,0,131960.62
-89.771027,0,131258.5685
-59.00319399999999,0,131860.3269
-144.19628799999998,0,132035.8398
-133.327279,0,131760.0339
-156.618013,0,131208.4219
140.305905,0,131133.2021
22.895393,0,131960.62
-149.037782,0,130280.7109
-85.34206400000001,0,130706.9565
-175.54853899999998,0,132261.4993
-134.93156100000002,0,131233.4952
66.19954399999999,0,131659.7408
15.905307999999998,0,131910.4735
-5.213916,0,137526.886
-22.471405,0,131885.4002
-34.738431,0,131083.0556
-112.87268600000002,0,131183.3486
15.681855,0,131960.62
-134.524761,0,132311.6458
-113.416996,0,131885.4002
22.225033,0,133063.8439
109.177108,0,131885.4002
-53.869492,0,132361.7923
-3.993516000000001,0,131258.5685
-62.950873,0,132286.5725
-163.85447,0,136072.6363
-102.335992,0,132211.3527
13.814012,0,132236.426
-49.360314,0,132211.3527
-153.105782,0,132411.9389
3.042406,0,132186.2794
-47.990945,0,130882.4694
55.536799,0,131358.8615
-57.95468100000001,0,131083.0556
50.546337,0,131910.4735
177.043959,0,129804.3188
-72.135386,0,132060.9131
-141.17107099999998,0,131383.9348
-35.345766,0,137100.6404
-173.056172,0,132286.5725
-4.016433999999999,0,131233.4952
-23.89234,0,132085.9864
120.676371,0,135997.4165
-126.434597,0,133765.8955
-94.497929,0,132186.2794
14.885444,0,131484.2279
-117.748557,0,131383.9348
84.923804,0,137476.7394
100.107186,0,132361.7923
59.828253,0,131835.2537
122.080117,0,131133.2021
-110.156866,0,131509.3012
-59.891278,0,115311.9687
-122.011363,0,134818.9728
10.129894,0,132286.5725
166.392673,0,130004.905
-96.474634,0,131409.0081
157.90143899999998,0,131559.4477
-58.458884,0,112328.2496
80.96466600000001,0,116916.658
-58.630771,0,132286.5725
137.286417,0,132161.2062
-163.573721,0,132311.6458
52.820979,0,131509.3012
36.016127000000004,0,126569.867
33.649811,0,130757.1031
148.745573,0,121254.3337
25.748723,0,131409.0081
112.586207,0,132035.8398
-4.2570760000000005,0,131133.2021
-141.503387,0,130055.0515
34.950426,0,132487.1587
150.200886,0,131810.1804
-104.12935,0,131409.0081
-36.262499,0,132161.2062
164.845687,0,129628.8059
111.308511,0,132161.2062
129.574405,0,135846.9769
-48.397745,0,133264.4301
175.915232,0,131032.909
-30.068825,0,130757.1031
72.33019200000001,0,126068.4016
-35.397333,0,130932.6159
153.839168,0,132261.4993
-127.803966,0,131584.521
-3.500772,0,134367.6539
-30.882425,0,131007.8358
36.990155,0,131183.3486
-62.395104,0,130932.6159
90.206475,0,131233.4952
179.307142,0,131559.4477
124.005256,0,131233.4952
70.639967,0,132938.4775
-139.56106,0,134618.3866
-91.730543,0,132136.1329
-142.351364,0,131960.62
-158.680661,0,131308.715
71.098333,0,133189.2102
-77.933719,0,130907.5427
-82.110582,0,131409.0081
-73.877178,0,131083.0556
-146.224559,0,130857.3961
93.850487,0,132236.426
61.793498,0,132236.426
-141.801325,0,132111.0596
-7.19062,0,131584.521
30.0058,0,133991.5549
52.368342,0,131409.0081
-58.029165,0,131584.521
-171.079468,0,128074.2632
-72.714074,0,135596.2442
-15.383917000000002,0,130982.7625
-14.060384,0,132010.7666
-54.155971,0,128600.8018
-143.583224,0,131258.5685
49.623875,0,133264.4301
-39.803378,0,131484.2279
1.919409,0,131032.909
-164.77693200000002,0,132010.7666
82.94136999999999,0,132136.1329
-92.194639,0,134442.8737
140.901781,0,131383.9348
36.044775,0,132136.1329
-141.05075,0,131910.4735
-70.73164,0,132111.0596
-13.332728,0,131810.1804
-137.847916,0,132186.2794
-143.514469,0,132437.0121
39.213232,0,132085.9864
96.715276,0,130857.3961
-46.856488,0,132361.7923
65.93025300000001,0,129252.7069
2.486637,0,131760.0339
-74.616294,0,132261.4993
56.316022,0,131409.0081
177.009581,0,130807.2496
-147.542362,0,132111.0596
-48.558173,0,132386.8656
148.934649,0,131509.3012
-122.343678,0,131208.4219
47.973756,0,131032.909
-71.16135799999999,0,130656.81
55.422208,0,130706.9565
-169.88771599999998,0,130907.5427
-71.384812,0,131133.2021
79.612486,0,132111.0596
-34.022234000000005,0,139607.9674
88.115179,0,131083.0556
70.21024799999999,0,134467.947
-125.460568,0,134167.0678
-34.400386,0,119649.6444
-11.997736,0,133991.5549
2.549662,0,131409.0081
-1.650118,0,124965.1777
-76.054418,0,132136.1329
-23.35376,0,131960.62
117.078196,0,131534.3744
-42.009266,0,131910.4735
60.979898,0,133715.7489
-28.23536,0,130531.4436
24.946582,0,132236.426
-146.201641,0,131860.3269
156.96751799999998,0,132060.9131
12.118057,0,131860.3269
71.974958,0,131684.814
-11.53937,0,131810.1804
-127.322681,0,132311.6458
-165.49313,0,131083.0556
-169.91063400000002,0,131409.0081
-7.757849,0,131835.2537
-63.512372,0,130481.2971
-153.885005,0,128099.3364
-123.019768,0,131434.0813
-15.658937,0,131935.5467
160.588611,0,130531.4436
-45.131886,0,132136.1329
-150.796762,0,131434.0813
36.634921000000006,0,132386.8656
-118.92885,0,131734.9606
-40.364877,0,130732.0298
140.695516,0,131960.62
-112.912793,0,130857.3961
-138.93653600000002,0,132386.8656
-23.777749,0,131283.6417
-98.14767,0,135922.1967
109.46358700000002,0,131709.8873
-176.402246,0,132211.3527
-64.303053,0,131383.9348
-115.863525,0,132762.9647
-118.436106,0,134467.947
176.803316,0,132161.2062
-96.537659,0,128600.8018
60.555909,0,132286.5725
129.201983,0,131358.8615
156.142458,0,134442.8737
-64.03376300000001,0,131835.2537
90.349715,0,132261.4993
-108.942195,0,131910.4735
-20.001957,0,131935.5467
-122.229086,0,132035.8398
-32.429411,0,130531.4436
-132.45638300000002,0,131509.3012
17.268948,0,132462.0854
160.812064,0,132888.331
-179.582162,0,131208.4219
123.220303,0,132386.8656
44.576116,0,132060.9131
-24.946582,0,131860.3269
134.272659,0,132261.4993
-56.04673199999999,0,131007.8358
174.706291,0,135696.5372
-93.340554,0,132236.426
120.424269,0,132336.7191
-165.18373200000002,0,132236.426
165.687935,0,130406.0773
-70.330569,0,132136.1329
106.335237,0,130732.0298
-93.781732,0,132161.2062
-175.93815,0,131358.8615
133.837211,0,131584.521
-35.637975,0,137251.08
102.467772,0,130606.6634
-51.715171000000005,0,132386.8656
93.982267,0,132336.7191
144.44839,0,131885.4002
46.816381,0,130706.9565
19.41181,0,131835.2537
96.818408,0,130255.6377
3.752874,0,131659.7408
160.611529,0,130832.3229
-84.71754,0,132386.8656
-139.520953,0,131333.7883
-133.45333,0,130556.5169
172.231113,0,133565.3093
58.206782,0,131960.62
34.411845,0,132261.4993
-129.207712,0,132161.2062
-171.343029,0,130656.81
-94.921918,0,132437.0121
-25.840397,0,132286.5725
-125.643915,0,131032.909
-175.645942,0,132035.8398
-143.08475,0,132336.7191
-84.1675,0,129829.3921
27.307169,0,131885.4002
-1.925138,0,130506.3704
103.928815,0,132286.5725
87.737027,0,132010.7666
-157.271185,0,131684.814
-88.762622,0,130882.4694
-33.26593,0,130757.1031
-44.467254,0,131760.0339
-76.002852,0,132411.9389
138.306282,0,131283.6417
-51.520365000000005,0,132236.426
117.232895,0,131258.5685
-78.048311,0,132010.7666
14.725015,0,134317.5074
-129.52283899999998,0,133389.7964
-22.40265,0,131659.7408
-67.912687,0,131509.3012
-122.10303600000002,0,130782.1763
-131.533921,0,128350.0691
158.187918,0,132211.3527
75.842423,0,131985.6933
-158.886926,0,131684.814
67.975713,0,131835.2537
-70.00398299999999,0,132035.8398
-168.025603,0,131509.3012
136.014451,0,131383.9348
9.138677,0,132085.9864
-0.360963,0,134994.4857
156.950329,0,132863.2577
-159.855225,0,131409.0081
-155.867439,0,131634.6675
-59.593340000000005,0,130004.905
34.429034,0,131158.2754
-143.061832,0,130982.7625
-114.809283,0,131835.2537
-30.54438,0,131057.9823
-62.400833,0,131459.1546
147.353286,0,131007.8358
154.234509,0,139984.0664
-57.364534,0,131885.4002
-117.416241,0,131734.9606
-15.75061,0,132060.9131
-141.108046,0,133189.2102
3.071054,0,132211.3527
-53.250697,0,132085.9864
-20.276976,0,131459.1546
-155.615337,0,131634.6675
1.667307,0,130882.4694
169.257462,0,131233.4952
88.67667800000001,0,132261.4993
-39.711705,0,132587.4518
124.732912,0,130957.6892
-178.476353,0,134869.1193
176.2189,0,131308.715
-84.963911,0,131308.715
-8.708958,0,130456.2238
-80.065122,0,134894.1926
-143.30820400000002,0,131233.4952
-161.88349499999998,0,123084.6824
-68.99557800000001,0,132211.3527
-56.854602,0,132136.1329
-158.915574,0,131208.4219
106.764956,0,131760.0339
-173.63486,0,132286.5725
46.736167,0,130957.6892
-131.470896,0,132161.2062
-33.357603000000005,0,132085.9864
-129.64316000000002,0,131960.62
75.853883,0,130757.1031
-155.357506,0,131333.7883
70.554023,0,132085.9864
-149.433123,0,131158.2754
24.528323,0,132336.7191
-37.803755,0,132211.3527
-80.764131,0,132361.7923
90.934132,0,137125.7136
-74.324085,0,130857.3961
-124.360489,0,132361.7923
-8.588637,0,132587.4518
-78.707212,0,132386.8656
-173.67496699999998,0,132662.6716
-138.856322,0,131308.715
79.389032,0,132111.0596
46.111643,0,132386.8656
-63.36913199999999,0,131509.3012
168.873581,0,131108.1288
20.196762,0,131885.4002
-10.634097,0,132161.2062
168.575643,0,131860.3269
144.637466,0,131108.1288
32.979451,0,132336.7191
17.320514000000003,0,132060.9131
-129.711915,0,130907.5427
-159.368211,0,130982.7625
-164.358673,0,124990.251
68.32521700000001,0,131158.2754
-172.987418,0,124488.7856
-91.220611,0,134016.6282
82.803861,0,131960.62
70.548293,0,130155.3446
-21.886988,0,132512.232
108.850522,0,131634.6675
122.561402,0,131609.5942
103.900167,0,132111.0596
-50.403097,0,131057.9823
94.669816,0,132236.426
-129.591594,0,131634.6675
171.789936,0,126996.1126
142.34563500000002,0,131283.6417
116.849013,0,131885.4002
32.996639,0,131183.3486
56.699903000000006,0,131684.814
-165.69366499999998,0,131885.4002
-89.05483000000001,0,131860.3269
24.213196,0,132035.8398
-73.894367,0,130982.7625
160.726121,0,131935.5467
-33.351873,0,132386.8656
-79.188497,0,131910.4735
-61.466912,0,131559.4477
-23.640239,0,131007.8358
-32.830482,0,131032.909
-148.046565,0,129127.3405
-137.38382,0,132411.9389
3.901843,0,132085.9864
60.023059,0,132863.2577
-130.027042,0,128776.3147
-76.283601,0,131734.9606
171.314381,0,130681.8832
-74.719426,0,132311.6458
-104.496043,0,131133.2021
-42.931728,0,134467.947
71.264491,0,131158.2754
138.357848,0,131333.7883
-24.16736,0,132186.2794
116.969334,0,130305.7842
-143.136316,0,131233.4952
-35.924454,0,130706.9565
-92.842081,0,133790.9687
-143.82386599999998,0,131910.4735
-86.814565,0,132411.9389
-150.092024,0,122407.7041
72.387488,0,132437.0121
-113.308134,0,138630.1098
-126.239791,0,131559.4477
94.285935,0,132311.6458
-176.310573,0,131258.5685
-118.418917,0,130982.7625
-97.889839,0,127171.6254
-8.668851,0,134693.6064
52.987137,0,134543.1668
81.159472,0,131935.5467
172.339975,0,131108.1288
74.50170200000001,0,138128.6444
-113.044573,0,131233.4952
107.034246,0,132035.8398
84.322199,0,129929.6851
62.98525,0,133690.6756
168.925147,0,131409.0081
-87.633895,0,132286.5725
-60.71060799999999,0,130907.5427
34.767078999999995,0,131258.5685
-9.568395,0,133239.3568
172.529051,0,131032.909
-161.236053,0,131835.2537
-178.05236399999998,0,115286.8955
92.612898,0,132336.7191
169.876257,0,131609.5942
154.005326,0,131459.1546
-145.468255,0,132537.3052
-139.68711100000002,0,131684.814
123.79326100000002,0,132361.7923
-160.926656,0,131609.5942
135.258147,0,134818.9728
-144.889567,0,131885.4002
-173.90988000000002,0,129704.0257
110.970466,0,127723.2374
-84.763376,0,131183.3486
-53.823655,0,131208.4219
78.214469,0,133013.6974
-90.584627,0,130732.0298
115.926551,0,131559.4477
-99.499851,0,131183.3486
30.263631,0,134041.7014
166.467158,0,130832.3229
-8.972519,0,131985.6933
153.019838,0,114735.2835
-96.302746,0,131935.5467
105.303913,0,122106.8249
42.62806,0,129653.8792
-86.430683,0,132437.0121
169.263192,0,132612.525
-115.233272,0,133941.4083
160.961033,0,130381.004
-109.950601,0,131860.3269
-45.298043,0,132537.3052
-103.298561,0,131233.4952
-33.151338,0,131434.0813
48.294613,0,131233.4952
-96.554848,0,131509.3012
-94.245828,0,132010.7666
-18.030982,0,131885.4002
7.33386,0,130456.2238
-48.724331,0,117643.7828
114.047249,0,131333.7883
-177.055418,0,131734.9606
130.256225,0,131509.3012
-76.42684,0,131484.2279
-31.673107,0,131283.6417
116.430754,0,131208.4219
87.192717,0,132411.9389
-118.189734,0,126394.3541
-157.987382,0,132838.1845
3.357533,0,132186.2794
54.38515400000001,0,131183.3486
-159.213512,0,130882.4694
173.422865,0,131709.8873
81.010503,0,131960.62
-113.399807,0,132236.426
80.701105,0,117944.6621
166.129113,0,130807.2496
-124.016715,0,130857.3961
-176.127226,0,131659.7408
173.30254399999998,0,130681.8832
33.403439,0,132261.4993
-41.854567,0,132411.9389
-149.645117,0,131183.3486
59.536044,0,136172.9294
65.63804499999999,0,131434.0813
-158.766605,0,131785.1071
115.302027,0,131609.5942
-67.33973,0,132186.2794
174.419812,0,136975.274
-42.209801,0,110949.2198
-149.828463,0,132512.232
-99.396718,0,131684.814
86.48225,0,132236.426
-11.963359,0,131985.6933
-125.311599,0,130857.3961
156.474774,0,131057.9823
136.581679,0,131584.521
26.258656,0,131434.0813
-61.438264,0,130907.5427
107.034246,0,133139.0637
122.343678,0,133088.9172
35.133772,0,131383.9348
69.24195,0,132010.7666
114.30508,0,131434.0813
134.92583100000002,0,132186.2794
75.836694,0,131409.0081
145.588576,0,131534.3744
-93.976538,0,132462.0854
-85.187365,0,131910.4735
-79.81875,0,138153.7177
-16.197517,0,131785.1071
116.556804,0,127096.4056
-130.86356,0,127322.0651
-29.215118,0,132186.2794
-172.649372,0,132411.9389
12.914469,0,132186.2794
-99.50558,0,131509.3012
30.326656,0,132361.7923
-93.506712,0,132136.1329
143.45144299999998,0,133515.1628
75.046012,0,131860.3269
-160.519856,0,132788.0379
-36.915671,0,132035.8398
-137.899482,0,131935.5467
-9.001167,0,132637.5983
154.658498,0,123887.0271
148.080942,0,131760.0339
26.47638,0,132286.5725
73.768316,0,131358.8615
-89.89707800000001,0,133790.9687
-64.297324,0,132010.7666
152.572931,0,132236.426
-177.290331,0,130581.5902
148.464824,0,130706.9565
138.684434,0,131434.0813
9.379319,0,132311.6458
5.643634,0,132085.9864
-16.569939,0,132437.0121
-137.561437,0,131634.6675
-5.746767,0,131509.3012
119.32992,0,134618.3866
115.26192,0,131258.5685
-42.725463,0,132286.5725
-174.013012,0,130305.7842
-61.839335,0,132111.0596
110.901711,0,130406.0773
-107.229051,0,131634.6675
-74.10636099999999,0,131684.814
172.637913,0,130807.2496
-167.46983400000002,0,138755.4762
50.689576,0,129954.7584
-26.573783,0,131434.0813
-101.82033,0,122081.7516
-41.860297,0,131785.1071
-45.240748,0,132236.426
-150.349855,0,132236.426
-70.147223,0,131358.8615
-66.268299,0,131609.5942
-0.693279,0,132462.0854
-101.035378,0,130782.1763
-125.598078,0,131032.909
-45.045942,0,132437.0121
49.623875,0,131083.0556
-19.675371,0,129403.1465
3.12835,0,132085.9864
34.549355,0,132261.4993
-170.810178,0,131484.2279
-102.662578,0,130932.6159
-86.2015,0,131559.4477
119.616399,0,134367.6539
-19.285759,0,132386.8656
91.678977,0,131584.521
-95.97616,0,131860.3269
49.709818,0,131684.814
-114.57437,0,130757.1031
-66.738124,0,131158.2754
42.983294,0,131785.1071
100.846302,0,130080.1248
-153.79906100000002,0,130456.2238
38.663192,0,131910.4735
5.013381,0,130506.3704
-121.79363899999998,0,137226.0067
168.764719,1,122106.8249
174.093226,0,131659.7408
46.134562,0,132462.0854
-13.063438,0,128625.8751
96.38296,0,132386.8656
161.837659,0,130857.3961
-36.738054,0,131960.62
-82.81532,0,132687.7448
89.135044,0,132512.232
-22.167737,0,130857.3961
-8.342265,0,132211.3527
56.854602,0,131734.9606
-5.070676000000001,0,131108.1288
80.890182,0,132136.1329
-65.56356,0,132512.232
-29.59327,0,131609.5942
-151.759331,0,134718.6797
37.081829,0,131910.4735
48.563903,0,131985.6933
-29.639107,0,130882.4694
9.316294,0,131057.9823
9.218891,0,132085.9864
-143.291015,0,132261.4993
13.831201,0,132512.232
-4.148214,0,131083.0556
-175.113091,0,131434.0813
-49.663982,0,130606.6634
109.457857,0,132161.2062
86.167123,0,130305.7842
-49.663982,0,132913.4043
-12.163894,0,132411.9389
33.684189,0,130757.1031
70.903527,0,131910.4735
18.386216,0,134894.1926
120.951391,0,131208.4219
-87.175529,0,132462.0854
-9.677257,0,131985.6933
-127.603431,0,134016.6282
-84.528464,0,132136.1329
50.964596,0,133139.0637
-98.628955,0,131057.9823
13.917145,0,130130.2713
-63.94209,0,138855.7693
165.49313,0,131684.814
-71.063955,0,131183.3486
-103.934544,0,132411.9389
115.66299,0,135195.0718
-115.989576,0,130982.7625
-104.604905,0,131985.6933
153.249022,0,132211.3527
-173.852584,0,131760.0339
148.092401,0,131183.3486
70.949364,0,133966.4816
118.023576,0,134543.1668
58.619312,0,131734.9606
156.354453,0,131659.7408
-36.812538,0,131559.4477
28.052014,0,129553.5861
107.727525,0,132161.2062
-169.589778,0,131584.521
172.912933,0,127246.8453
-106.776415,0,131885.4002
145.3995,0,137526.886
-178.453435,0,132010.7666
-22.574537,0,131734.9606
-14.650531,0,131409.0081
-9.465263,0,132186.2794
-164.66807,0,130807.2496
-82.826779,0,131659.7408
-11.791471,0,131108.1288
114.001413,0,131459.1546
-46.713249,0,132186.2794
-119.908607,0,132085.9864
-173.715074,0,131684.814
-30.074555,0,131233.4952
-18.941985,0,132537.3052
-137.716136,0,130932.6159
-171.990471,0,126118.5481
-118.075142,0,134493.0203
140.088181,0,130205.4911
-136.014451,0,131734.9606
80.408897,0,134643.4599
-130.519786,0,132437.0121
-167.148978,0,132411.9389
71.482215,0,132186.2794
67.620479,0,130757.1031
88.957427,0,132161.2062
59.902737,0,128174.5562
-42.35877,0,130080.1248
142.71805700000002,0,131509.3012
9.482452,0,130982.7625
-29.788076,0,131760.0339
-139.641274,0,134317.5074
-71.27022,0,131534.3744
-46.678872,0,132186.2794
47.068483,0,122909.1695
2.211617,0,131935.5467
-50.511959,0,131007.8358
-114.820742,0,131960.62
155.884627,0,132060.9131
19.509213,0,131684.814
-138.008344,0,132136.1329
-26.699833,0,131910.4735
-29.856831,0,131709.8873
-162.949197,0,132311.6458
164.834228,0,132136.1329
58.367211,0,133139.0637
49.921813,0,131684.814
-143.182153,0,131634.6675
-149.587821,0,132010.7666
55.089892000000006,0,131434.0813
-138.397955,0,131333.7883
-131.579758,0,132311.6458
-53.680416,0,126168.6946
-86.56819300000001,0,131760.0339
-28.991664,0,131910.4735
-151.003027,0,131233.4952
-130.86356,0,131584.521
75.332491,0,131609.5942
-76.97688000000001,0,132010.7666
-54.809143000000006,0,132010.7666
-82.689269,0,131459.1546
50.815627,0,131659.7408
46.718979,0,131308.715
-25.462244,0,131885.4002
-53.497069,0,131333.7883
35.030640000000005,0,132111.0596
133.61948700000002,0,131634.6675
-84.36803499999999,0,131910.4735
-41.00086,0,131684.814
-48.443582,0,132386.8656
-97.660656,0,131559.4477
129.17906499999998,0,131333.7883
77.710266,0,131910.4735
-5.993139,0,131509.3012
149.22685800000002,0,130982.7625
-114.820742,0,131835.2537
-24.814802,0,135721.6105
-61.965386,0,132913.4043
101.614065,0,131960.62
7.752119,0,131083.0556
69.539888,0,131459.1546
